regime,acq,seed,round,context_size,var_a,err_a,pred_rmse,logdet_A,dlogdet_A,cos_ainv_top,cv_ig,gap,acq_score
E1_wellposed,epig,1022,12,18,1.3058377053015659e-05,0.03971150822727787,0.03351521953733985,72.52048531115443,0.7097618256086946,0.7089766615563458,0.6738585911847402,0.03969844985022485,0.0003172425555473191
E1_wellposed,epig,1022,13,19,1.3023265143604758e-05,0.04083590633428602,0.03585032746908801,73.14130520223677,0.6208198910823342,0.7089131088816573,0.7188261045611517,0.04082288306914242,0.00022114560731042567
E1_wellposed,epig,1022,14,20,1.2667395571881263e-05,0.03783690348277724,0.034220101431008815,73.65807318602437,0.5167679837876022,0.7091652882310243,0.7361805385333018,0.03782423608720536,0.0001904174501752239
E1_wellposed,epig,1022,15,21,6.499057875042526e-06,0.0012459791247128038,0.03163755093446442,74.42299075491702,0.7649175688926562,0.7075628820123271,0.7468196964660284,0.0012394800668377613,0.00017649560735121217
E1_wellposed,epig,1022,16,22,6.301723300671233e-06,0.005998646442989752,0.03600785982249783,74.8005271895233,0.3775364346062702,0.7075993481981839,0.7563512679428428,0.005992344719689081,0.00015792038529768973
E1_wellposed,epig,1022,17,23,6.2855783649547945e-06,0.00762402336124457,0.03260380561811032,75.18180812098562,0.381280931462328,0.7076372329513841,0.7764076269778393,0.007617737782879615,0.00012683206031244412
E1_wellposed,epig,1022,18,24,6.213377596197797e-06,0.009731052165671272,0.03095110325941073,75.51666659519906,0.3348584742134335,0.707653505939686,0.7816114949159336,0.009724838788075075,0.00012009364128873806
E1_wellposed,epig,1022,19,25,5.6283849849364076e-06,0.02012209922514563,0.03160702933300994,77.11193143470936,1.5952648395103068,0.5195640710702351,0.5778410112739075,0.020116470840160692,0.00011605836030401174
E1_wellposed,epig,1022,20,26,5.526366251896898e-06,0.013589279265118881,0.027053799131548286,77.3807125608063,0.2687811260969397,0.5195515338184327,0.5822215581076797,0.013583752898866984,0.00010402531030064903
E1_wellposed,epig,1022,21,27,5.52636282805543e-06,0.013597002340608233,0.02661176917692639,77.64871705669957,0.26800449589326547,0.5463154362974669,0.5893110376578684,0.013591475977780177,0.00010808117761748113
E1_wellposed,epig,1022,22,28,5.524170020960129e-06,0.0130470224035113,0.023995987409982066,78.22888777822243,0.5801707215228618,0.5819180688397179,0.6312591406546888,0.013041498233490339,9.212340765824208e-05
